air_date,season,episode_overall,episode_in_season,song,original_artist,genre,original_release_year,years_since_release,performed_by,is_cameo,duet_with,version_covered,rerun,video_id,video_url,video_source,video_title,video_views,video_seconds
2019-09-09,1,1,1,9 to 5,Dolly Parton,Country,1980,39,Kelly Clarkson,no,,,no,l9WQmsJP9sU,https://www.youtube.com/watch?v=l9WQmsJP9sU,KC Videos archive,Kellyoke | 9 to 5 (Dolly Parton),103000,150
2019-09-10,1,2,2,Sucker,Jonas Brothers,Rock,2019,0,Kelly Clarkson,no,,,no,r8LqF7zZsKc,https://www.youtube.com/watch?v=r8LqF7zZsKc,KC Videos archive,Kellyoke | Sucker (Jonas Brothers),20000,95
2019-09-11,1,3,3,Bad Romance,Lady Gaga,Pop,2009,10,Kelly Clarkson,no,,,no,JPqNT4_SmfA,https://www.youtube.com/watch?v=JPqNT4_SmfA,KC Videos archive,Kellyoke | Bad Romance (Lady Gaga),135000,88
2019-09-12,1,4,4,Think,Aretha Franklin,R&B / Soul,1968,51,Kelly Clarkson,no,,,no,V7aitFRw7Qg,https://www.youtube.com/watch?v=V7aitFRw7Qg,KC Videos archive,Kellyoke | Think (Aretha Franklin),88000,95
2019-09-13,1,5,5,Chandelier,Sia,Pop,2014,5,Kelly Clarkson,no,,,no,Y0jUm9dk7_0,https://www.youtube.com/watch?v=Y0jUm9dk7_0,KC Videos archive,Kellyoke | Chandelier (Sia),628000,106
2019-09-16,1,6,6,Ain't No Other Man,Christina Aguilera,Pop,2006,13,Kelly Clarkson,no,,,no,LoChRaKWcrA,https://www.youtube.com/watch?v=LoChRaKWcrA,KC Videos archive,Kellyoke | Ain't No Other Man (Christina Aguilera),21000,90
2019-09-17,1,7,7,Miss Me More,Kelsea Ballerini,Country,2018,1,Kelly Clarkson,no,,,no,R53Il0l4Jx4,https://www.youtube.com/watch?v=R53Il0l4Jx4,KC Videos archive,Kellyoke | Miss Me More (Kelsea Ballerini),14000,73
2019-09-18,1,8,8,Straight Up,Paula Abdul,Pop,1988,31,Kelly Clarkson,no,,,no,-bcJpBJD3s8,https://www.youtube.com/watch?v=-bcJpBJD3s8,KC Videos archive,Kellyoke | Straight Up (Paula Abdul),15000,106
2019-09-19,1,9,9,Believer,Imagine Dragons,Rock,2017,2,Kelly Clarkson,no,,,no,rHxbwgbw1Sc,https://www.youtube.com/watch?v=rHxbwgbw1Sc,KC Videos archive,Kellyoke | Believer (Imagine Dragons),180000,116
2019-09-20,1,10,10,Express Yourself,Madonna,Electronic,1989,30,Kelly Clarkson,no,,,no,2qt8u7N3Tuk,https://www.youtube.com/watch?v=2qt8u7N3Tuk,KC Videos archive,Kellyoke | Express Yourself (Madonna),26000,109
2019-09-23,1,11,11,Shut Up and Dance,Walk the Moon,Rock,2014,5,Kelly Clarkson,no,,,no,83jqyKryrvU,https://www.youtube.com/watch?v=83jqyKryrvU,KC Videos archive,Kellyoke | Shut Up & Dance (WALK THE MOON),51000,89
2019-09-24,1,12,12,Let's Go Crazy,Prince and The Revolution,Rock,1984,35,Kelly Clarkson,no,,,no,nE3sk876mGQ,https://www.youtube.com/watch?v=nE3sk876mGQ,KC Videos archive,Kellyoke | Let's Go Crazy (Prince),27000,91
2019-09-25,1,13,13,If It Makes You Happy,Sheryl Crow,Rock,1996,23,Kelly Clarkson,no,,,no,26S5HmbNYQQ,https://www.youtube.com/watch?v=26S5HmbNYQQ,KC Videos archive,Kellyoke | If It Makes You Happy (Sheryl Crow),29000,105
2019-09-26,1,14,14,Till the World Ends,Britney Spears,Pop,2011,8,Kelly Clarkson,no,,,no,WZEvrgEI1qw,https://www.youtube.com/watch?v=WZEvrgEI1qw,KC Videos archive,Kellyoke | Til the World Ends (Britney Spears),24000,92
2019-09-27,1,15,15,Why Haven't I Heard from You,Reba McEntire,Country,1994,25,Kelly Clarkson,no,,,no,Ixw1GO6XbpY,https://www.youtube.com/watch?v=Ixw1GO6XbpY,KC Videos archive,Kellyoke | Why Haven't I Heard From You (Reba),17000,105
2019-09-30,1,16,16,Juice,Lizzo,World,2019,0,Kelly Clarkson,no,,,no,rmH8IMePMN4,https://www.youtube.com/watch?v=rmH8IMePMN4,KC Videos archive,Kellyoke | Juice (Lizzo),33000,98
2019-10-01,1,17,17,Walking on Broken Glass,Annie Lennox,Pop,1992,27,Kelly Clarkson,no,,,no,uFkPSZIyU6U,https://www.youtube.com/watch?v=uFkPSZIyU6U,KC Videos archive,Kellyoke | Walking on Broken Glass (Annie Lennox),52000,93
2019-10-02,1,18,18,Before He Cheats,Carrie Underwood,Country,2006,13,Kelly Clarkson,no,,,no,26UpUUTioXo,https://www.youtube.com/watch?v=26UpUUTioXo,KC Videos archive,Kellyoke | Before He Cheats (Carrie Underwood),123000,104
2019-10-03,1,19,19,If I Can't Have You,Shawn Mendes,Electronic,,,Kelly Clarkson,no,,,no,1hi2cJ4OgLc,https://www.youtube.com/watch?v=1hi2cJ4OgLc,KC Videos archive,Kellyoke | If I Can't Have You (Shawn Mendes),26000,114
2019-10-04,1,20,20,I Love Rock 'n' Roll,Joan Jett and the Black Hearts,Rock,1975,44,Kelly Clarkson,no,,,no,VwFuDaY5jjo,https://www.youtube.com/watch?v=VwFuDaY5jjo,KC Videos archive,Kellyoke | I Love Rock N Roll (Joan Jett),220000,86
2019-10-07,1,21,21,Love Me Like You Do,Ellie Goulding,Pop,2015,4,Kelly Clarkson,no,,,no,gd0ds6eLvMc,https://www.youtube.com/watch?v=gd0ds6eLvMc,KC Videos archive,Kellyoke | Love Me Like You Do (Ellie Goulding),71000,86
2019-10-08,1,22,22,Blow Your Mind (Mwah),Dua Lipa,Electronic,2016,3,Kelly Clarkson,no,,,no,0QoINeX7zpE,https://www.youtube.com/watch?v=0QoINeX7zpE,KC Videos archive,Kellyoke | Blow Your Mind (Dua Lipa),10000,90
2019-10-09,1,23,23,Let Me Blow Ya Mind,Eve featuring Gwen Stefani,Hip hop,,,Kelly Clarkson,no,,,no,P4eR5sz9Xec,https://www.youtube.com/watch?v=P4eR5sz9Xec,KC Videos archive,Kellyoke | Let Me Blow Your Mind (Eve ft. Gwen Stefani),41000,102
2019-10-10,1,24,24,What Makes You Beautiful,One Direction,Pop,2011,8,Kelly Clarkson,no,,,no,ab4A9LTVnEI,https://www.youtube.com/watch?v=ab4A9LTVnEI,KC Videos archive,Kellyoke | What Makes You Beautiful (One Direction),65000,86
2019-10-11,1,25,25,Roar,Katy Perry,Pop,2013,6,Kelly Clarkson,no,,,no,5AD_vhin4Kc,https://www.youtube.com/watch?v=5AD_vhin4Kc,KC Videos archive,Kellyoke | Roar (Katy Perry),161000,94
2019-10-14,1,26,26,Can't Feel My Face,The Weeknd,Pop,2015,4,Kelly Clarkson,no,,,no,NO3TVm1Uo6U,https://www.youtube.com/watch?v=NO3TVm1Uo6U,KC Videos archive,Kellyoke | Can't Feel My Face (The Weeknd),14000,97
2019-10-15,1,27,27,Wrecking Ball,Miley Cyrus,Pop,2013,6,Kelly Clarkson,no,,,no,yB9f-YOHj6Y,https://www.youtube.com/watch?v=yB9f-YOHj6Y,KC Videos archive,Kellyoke | Wrecking Ball (Miley Cyrus),101000,80
2019-10-16,1,28,28,Jealous,Nick Jonas,R&B / Soul,2014,5,Kelly Clarkson,no,,,no,r9U1gAYkxek,https://www.youtube.com/watch?v=r9U1gAYkxek,KC Videos archive,Kellyoke | Jealous (Nick Jonas),47000,98
2019-10-17,1,29,29,Wild One,Faith Hill,Country,1993,26,Kelly Clarkson,no,,,no,ttYehvUE9WM,https://www.youtube.com/watch?v=ttYehvUE9WM,KC Videos archive,Kellyoke | Wild One (Faith Hill),13000,93
2019-10-18,1,30,30,Any Man of Mine,Shania Twain,Country,1995,24,Kelly Clarkson,no,,,no,fqQiS_nEQpk,https://www.youtube.com/watch?v=fqQiS_nEQpk,KC Videos archive,Kellyoke | Any Man of Mine (Shania Twain),372000,104
2019-10-21,1,31,31,Alone,Heart,Rock,2011,8,Kelly Clarkson,no,,,no,JX6COmdhzFg,https://www.youtube.com/watch?v=JX6COmdhzFg,KC Videos archive,Kellyoke | Alone (Heart),226000,109
2019-10-22,1,32,32,If I Could Turn Back Time,Cher,Rock,1989,30,Kelly Clarkson,no,,,no,5duulhSUAGM,https://www.youtube.com/watch?v=5duulhSUAGM,KC Videos archive,Kellyoke | If I Could Turn Back Time (Cher),394000,123
2019-10-23,1,33,33,Independence Day,Martina McBride,Country,1994,25,Kelly Clarkson,no,,,no,6B4IxX-z_xA,https://www.youtube.com/watch?v=6B4IxX-z_xA,KC Videos archive,Kellyoke | Independence Day (Martina McBride),87000,82
2019-10-24,1,34,34,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Pop,1987,32,Kelly Clarkson,no,,,no,uPFbZxYZm2I,https://www.youtube.com/watch?v=uPFbZxYZm2I,KC Videos archive,Kellyoke | I Wanna Dance With Somebody (Whitney Houston),459000,115
2019-10-25,1,35,35,"I Like It, I Love It",Tim McGraw,Country,1995,24,Kelly Clarkson,no,,,no,lv5e5KwjWFM,https://www.youtube.com/watch?v=lv5e5KwjWFM,KC Videos archive,"Kellyoke | I Like It, I Love it (Tim McGraw)",26000,101
2019-10-28,1,36,36,Mine,Bazzi,Pop,2023,,Kelly Clarkson,no,,,no,yv78YYkpIWE,https://www.youtube.com/watch?v=yv78YYkpIWE,KC Videos archive,Kellyoke | Mine (Bazzi),8100,104
2019-10-29,1,37,37,Sugar,Maroon 5,Electronic,2015,4,Kelly Clarkson,no,,,no,Kz-lGFW7hQU,https://www.youtube.com/watch?v=Kz-lGFW7hQU,KC Videos archive,Kellyoke | Sugar (Maroon 5),24000,105
2019-10-30,1,38,38,Lips Are Movin,Meghan Trainor,R&B / Soul,2014,5,Kelly Clarkson,no,,,no,i0L8KhRdZKA,https://www.youtube.com/watch?v=i0L8KhRdZKA,KC Videos archive,Kellyoke | Lips Are Moving (Meghan Trainor),143000,108
2019-10-31,1,39,39,I Put a Spell on You,Screamin' Jay Hawkins,R&B / Soul,1956,63,Kelly Clarkson,no,,,no,aw6R8UkUC2I,https://www.youtube.com/watch?v=aw6R8UkUC2I,KC Videos archive,Kellyoke | I Put A Spell On You (Jay Hawkins),228000,145
2019-11-04,1,41,41,What About Us,P!nk,Electronic,2017,2,Kelly Clarkson,no,,,no,KBUEYnjtNaQ,https://www.youtube.com/watch?v=KBUEYnjtNaQ,KC Videos archive,Kellyoke | What About Us (Pink),262000,98
2019-11-05,1,42,42,Delicate,Taylor Swift,Pop,2018,1,Kelly Clarkson,no,,,no,aFn1jsYkLV0,https://www.youtube.com/watch?v=aFn1jsYkLV0,KC Videos archive,Kellyoke | Delicate (Taylor Swift),10000,94
2019-11-06,1,43,43,Can't Stop the Feeling!,Justin Timberlake,Pop,2016,3,Kelly Clarkson,no,,,no,iA2AFWDuEvQ,https://www.youtube.com/watch?v=iA2AFWDuEvQ,KC Videos archive,Kellyoke | Can't Stop the Feeling (Justin Timberlake),40000,102
2019-11-07,1,44,44,Never Be like You,Flume featuring Kai,Rock,2016,3,Kelly Clarkson,no,,,no,2AEaJEuiKr8,https://www.youtube.com/watch?v=2AEaJEuiKr8,KC Videos archive,Kellyoke | Never Be Like You (Flume),28000,101
2019-11-08,1,45,45,Come & Get It,Selena Gomez,Pop,2013,6,Kelly Clarkson,no,,,no,oFQ02HDXthA,https://www.youtube.com/watch?v=oFQ02HDXthA,KC Videos archive,Kellyoke | Come and Get It (Selena Gomez),12000,88
2019-11-11,1,46,46,You Look Good,Lady Antebellum,Country,2017,2,Kelly Clarkson,no,,,no,RZhm1Roeyuw,https://www.youtube.com/watch?v=RZhm1Roeyuw,KC Videos archive,Kellyoke | You Look Good (Lady A),10000,99
2019-11-12,1,47,47,Better Now,Post Malone,Hip hop,2018,1,Kelly Clarkson,no,,,no,pmd2IFgtrrA,https://www.youtube.com/watch?v=pmd2IFgtrrA,KC Videos archive,Kellyoke | Better Now (Post Malone),8600,101
2019-11-13,1,48,48,Cake by the Ocean,DNCE,Pop,2015,4,Kelly Clarkson,no,,,no,O-DvqZ3hiuM,https://www.youtube.com/watch?v=O-DvqZ3hiuM,KC Videos archive,Kellyoke | Cake By the Ocean (DNCE),8500,90
2019-11-14,1,49,49,Ride,Twenty One Pilots,Hip hop,2016,3,Kelly Clarkson,no,,,no,Mlugk6wD0ng,https://www.youtube.com/watch?v=Mlugk6wD0ng,KC Videos archive,Kellyoke | Ride (Twenty One Pilots),35000,101
2019-11-15,1,50,50,Only Girl (In the World),Rihanna,Pop,2010,9,Kelly Clarkson,no,,,no,iWYe0rP7W10,https://www.youtube.com/watch?v=iWYe0rP7W10,KC Videos archive,Kellyoke | Only Girl In the World (Rihanna),115000,145
2019-11-18,1,51,51,Uptown Funk,Mark Ronson featuring Bruno Mars,World,2014,5,Kelly Clarkson,no,,,no,ZsKwMNdgVcE,https://www.youtube.com/watch?v=ZsKwMNdgVcE,KC Videos archive,Kellyoke | Uptown Funk (Bruno Mars),210000,97
2019-11-19,1,52,52,The Story,Brandi Carlile,Rock,2007,12,Kelly Clarkson,no,,,no,bXFfTFuBanA,https://www.youtube.com/watch?v=bXFfTFuBanA,KC Videos archive,Kellyoke | The Story (Brandi Carlile),125000,100
2019-11-20,1,53,53,Feel It Still,Portugal. The Man,Pop,2017,2,Kelly Clarkson,no,,,no,zI57bKxNqMU,https://www.youtube.com/watch?v=zI57bKxNqMU,KC Videos archive,Kellyoke | Feel It Still (Portugal. The Man),13000,94
2019-11-21,1,54,54,Neon Moon,Brooks & Dunn featuring Kacey Musgraves,Country,1992,27,Kelly Clarkson,no,"Blake Shelton, Gwen Stefani & John Legend",,no,ipLuL1GDbxM,https://www.youtube.com/watch?v=ipLuL1GDbxM,KC Videos archive,Kellyoke | Neon Moon (Brooks & Dunn),197000,146
2019-11-22,1,55,55,Happy,Pharrell Williams,R&B / Soul,2013,6,Kelly Clarkson,no,,,no,pj1GGIVtGLE,https://www.youtube.com/watch?v=pj1GGIVtGLE,KC Videos archive,Kellyoke | Happy (Pharrell Williams),28000,102
2019-11-25,1,56,56,Ain't Goin' Down ('Til the Sun Comes Up),Garth Brooks,Country,1993,26,Kelly Clarkson,no,,,no,w4vMRQiq2-0,https://www.youtube.com/watch?v=w4vMRQiq2-0,KC Videos archive,Kellyoke | Ain't Going Down Til the Sun Comes Up (Garth Brooks),12000,126
2019-11-26,1,57,57,Bitter Sweet Symphony,The Verve,Rock,1997,22,Kelly Clarkson,no,,,no,yEdGP-bE0v8,https://www.youtube.com/watch?v=yEdGP-bE0v8,KC Videos archive,Kellyoke | Bittersweet Symphony (The Verve),27000,115
2019-11-27,1,58,58,Stay with Me,Sam Smith,Pop,2014,5,Kelly Clarkson,no,,,no,uFQYA_gMxZo,https://www.youtube.com/watch?v=uFQYA_gMxZo,KC Videos archive,Kellyoke | Stay With Me (Sam Smith),120000,104
2019-12-02,1,59,59,Whatta Man,Salt-N-Pepa featuring En Vogue,R&B / Soul,1993,26,Kelly Clarkson,no,,,no,5VxHkvj9CyI,https://www.youtube.com/watch?v=5VxHkvj9CyI,KC Videos archive,Kellyoke | Whatta Man (Salt-N-Pepa),39000,102
2019-12-03,1,60,60,Won't You Be My Neighbor,Fred Rogers,,,,Kelly Clarkson,no,,,no,c3ChF09fN2A,https://www.youtube.com/watch?v=c3ChF09fN2A,KC Videos archive,Kellyoke | Won't You Be My Neighbor (Fred Rogers),6400,122
2019-12-05,1,61,61,Scars to Your Beautiful,Alessia Cara,Pop,2016,3,Kelly Clarkson,no,,,no,vr_hkOZZkLY,https://www.youtube.com/watch?v=vr_hkOZZkLY,Other upload,,,
2019-12-06,1,62,62,Love Will Never Do (Without You),Janet Jackson,Electronic,1990,29,Kelly Clarkson,no,,,no,NXf0hy_R39g,https://www.youtube.com/watch?v=NXf0hy_R39g,KC Videos archive,Kellyoke | Love Will Never Do (Janet Jackson),23000,109
2019-12-09,1,63,63,Bang Bang,Jessie J,R&B / Soul,2014,5,Kelly Clarkson,no,,,no,SUDALQ08Sg4,https://www.youtube.com/watch?v=SUDALQ08Sg4,KC Videos archive,"Kellyoke | Bang Bang (Jessi J, Ariana Grande & Nicki Minaj)",119000,96
2019-12-10,1,64,64,Piece of My Heart,Erma Franklin,R&B / Soul,1967,52,Kelly Clarkson,no,,,no,0rsyb9PYlZA,https://www.youtube.com/watch?v=0rsyb9PYlZA,KC Videos archive,Kellyoke | Piece of My Heart (Janis Joplin),437000,90
2019-12-11,1,65,65,Waterfalls,TLC,R&B / Soul,1995,24,Kelly Clarkson,no,,,no,MeZY9Xynboc,https://www.youtube.com/watch?v=MeZY9Xynboc,KC Videos archive,Kellyoke | Waterfalls (TLC),16000,96
2019-12-12,1,66,66,Every Little Step,Bobby Brown,R&B / Soul,1989,30,Kelly Clarkson,no,,,no,eyaXHePT8eA,https://www.youtube.com/watch?v=eyaXHePT8eA,KC Videos archive,Kellyoke | Every Little Step (Bobby Brown),7900,101
2019-12-13,1,67,67,Run Run Rudolph,Chuck Berry,Christmas,1958,61,Kelly Clarkson,no,,,no,OVKiJ4GmWA0,https://www.youtube.com/watch?v=OVKiJ4GmWA0,KC Videos archive,Kellyoke | Run Run Rudolph (Chuck Berry),5500,107
2019-12-16,1,68,68,Jingle Bell Rock,Bobby Helms,Christmas,1957,62,Kelly Clarkson,no,,,no,v198Sjulwbw,https://www.youtube.com/watch?v=v198Sjulwbw,KC Videos archive,Kellyoke | Jingle Bell Rock (Brenda Lee),7300,110
2019-12-17,1,69,69,Christmas (Baby Please Come Home),Darlene Love,Christmas,1963,56,Kelly Clarkson,no,,,no,YJMdhL9jnro,https://www.youtube.com/watch?v=YJMdhL9jnro,KC Videos archive,Kellyoke | Christmas (Baby Please Come Home)  (Darlene Love),9100,93
2019-12-18,1,70,70,My Favorite Things,,Musical theatre,,,Kelly Clarkson,no,,,no,pBcRgpizzuE,https://www.youtube.com/watch?v=pBcRgpizzuE,KC Videos archive,Kellyoke | My Favorite Things (Julie Andrews),14000,103
2019-12-19,1,71,71,Christmas Eve,Kelly Clarkson,Pop,2017,2,Kelly Clarkson,no,,,no,HBqlMe3G7-k,https://www.youtube.com/watch?v=HBqlMe3G7-k,KC Videos archive,Kellyoke | Christmas Eve (Kelly Clarkson),9900,106
2019-12-20,1,72,72,Rockin' Around the Christmas Tree,Brenda Lee,Rock,1958,61,Kelly Clarkson,no,,,no,XxSzxf1cjD8,https://www.youtube.com/watch?v=XxSzxf1cjD8,KC Videos archive,Kellyoke | Rockin Around the Christmas Tree (Brenda Lee),15000,95
2019-12-23,1,73,73,Underneath the Tree,Kelly Clarkson,Pop,2013,6,Kelly Clarkson,no,,,no,7QuOKSkXim8,https://www.youtube.com/watch?v=7QuOKSkXim8,KC Videos archive,Kellyoke | Underneath the Tree (Kelly Clarkson),21000,111
2020-01-06,1,74,74,Strawberry Wine,Deana Carter,Country,1996,24,Kelly Clarkson,no,,,no,7xx89IxoZwQ,https://www.youtube.com/watch?v=7xx89IxoZwQ,KC Videos archive,Kellyoke | Strawberry Wine (Deana Carter),11000,108
2020-01-07,1,75,75,You and I,Lady Gaga,Country,2011,9,Kelly Clarkson,no,,,no,6DxnjzyAyqo,https://www.youtube.com/watch?v=6DxnjzyAyqo,KC Videos archive,Kellyoke | You & I (Lady Gaga),36000,106
2020-01-08,1,76,76,I'm Every Woman,Whitney Houston,Electronic,1978,42,Kelly Clarkson,no,,,no,tnfM7M0amAo,https://www.youtube.com/watch?v=tnfM7M0amAo,KC Videos archive,Kellyoke | I'm Every Woman (Whitney Houston),27000,113
2020-01-09,1,77,77,Something to Talk About,Bonnie Raitt,Pop,1991,29,Kelly Clarkson,no,,,no,y25mJkGYfsE,https://www.youtube.com/watch?v=y25mJkGYfsE,KC Videos archive,Kellyoke | Something To Talk About (Bonnie Raitt),15000,98
2020-01-10,1,78,78,Sunflower,Post Malone & Swae Lee,Pop,2018,2,Kelly Clarkson,no,,,no,S_NXTA3_1Hw,https://www.youtube.com/watch?v=S_NXTA3_1Hw,KC Videos archive,Kellyoke | Sunflower (Post Malone & Swae Lee),21000,92
2020-01-13,1,79,79,Hella Good,No Doubt,Pop,2002,18,Kelly Clarkson,no,,,no,QuJQwuXRCFo,https://www.youtube.com/watch?v=QuJQwuXRCFo,KC Videos archive,Kellyoke | Hella Good (No Doubt),11000,108
2020-01-14,1,80,80,Finesse,Bruno Mars & Cardi B,R&B / Soul,2018,2,Kelly Clarkson,no,,,no,_cvLL4CddVs,https://www.youtube.com/watch?v=_cvLL4CddVs,KC Videos archive,Kellyoke | Finesse (Bruno Mars),7000,104
2020-01-15,1,81,81,I Love It,Icona Pop featuring Charli XCX,Pop,2012,8,Kelly Clarkson,no,,,no,saVMZunpPJw,https://www.youtube.com/watch?v=saVMZunpPJw,KC Videos archive,Kellyoke | I Love It (Icona Pop),7100,90
2020-01-16,1,82,82,Ex's & Oh's,Elle King,Rock,2014,6,Kelly Clarkson,no,,,no,Hd6OtH6C6Jc,https://www.youtube.com/watch?v=Hd6OtH6C6Jc,KC Videos archive,Kellyoke | Ex's & Oh's (Elle King),19000,84
2020-01-20,1,83,83,Seven Nation Army,White Stripes,Rock,2003,17,Kelly Clarkson,no,,,no,Pj6FDpA9gXM,https://www.youtube.com/watch?v=Pj6FDpA9gXM,KC Videos archive,Kellyoke | Seven Nation Army (White Stripes),16000,105
2020-01-22,1,84,84,No Bad News,Patty Griffin,Country,,,Kelly Clarkson,no,,,no,Vn-QXYTE7X8,https://www.youtube.com/watch?v=Vn-QXYTE7X8,KC Videos archive,Kellyoke | No Bad News (Patty Griffin),5100,108
2020-01-30,1,85,85,Too Close,Alex Clare,R&B / Soul,2011,9,Kelly Clarkson,no,,,no,HESCte0xs6g,https://www.youtube.com/watch?v=HESCte0xs6g,KC Videos archive,Kellyoke | Too Close (Alex Care),5400,94
2020-01-31,1,86,86,All My Life,Foo Fighters,Rock,2002,18,Kelly Clarkson,no,,,no,JJV4RKDq5jQ,https://www.youtube.com/watch?v=JJV4RKDq5jQ,Other upload,,,
2020-02-03,1,87,87,"Sit Still, Look Pretty",Daya,Pop,2016,4,Kelly Clarkson,no,,,no,ewqBTvdouAM,https://www.youtube.com/watch?v=ewqBTvdouAM,KC Videos archive,"Kellyoke | Sit Still, Look Pretty (Daya)",7100,93
2020-02-04,1,88,88,I Don't Want to Miss a Thing,Aerosmith,Rock,1998,22,Kelly Clarkson,no,,,no,MUfHrsbwUCo,https://www.youtube.com/watch?v=MUfHrsbwUCo,KC Videos archive,Kellyoke | Don't Want To Miss A Thing (Aerosmith),117000,98
2020-02-05,1,89,89,Black Velvet,Alannah Myles,Country,1989,31,Kelly Clarkson,no,,,no,nYepl-M8PuQ,https://www.youtube.com/watch?v=nYepl-M8PuQ,KC Videos archive,Kellyoke | Black Velvet (Alannah Myles),120000,105
2020-02-06,1,90,90,I Hope You Dance,Lee Ann Womack,Country,2000,20,Kelly Clarkson,no,,,no,GgBgyak8l1k,https://www.youtube.com/watch?v=GgBgyak8l1k,KC Videos archive,Kellyoke | I Hope You Dance (Lee Ann Womack),17000,118
2020-02-07,1,91,91,I Am Here,P!nk,Pop,2017,3,Kelly Clarkson,no,,,no,MYDCZi16pyo,https://www.youtube.com/watch?v=MYDCZi16pyo,KC Videos archive,Kellyoke | I Am Here (Pink),11000,92
2020-02-10,1,92,92,Toxic,Britney Spears,Pop,2004,16,Kelly Clarkson,no,,,no,Qe25bW5yvs0,https://www.youtube.com/watch?v=Qe25bW5yvs0,KC Videos archive,Kellyoke | Toxic (Britney Spears),31000,94
2020-02-11,1,93,93,I'm with You,Avril Lavigne,Rock,2002,18,Kelly Clarkson,no,,,no,l4_GjfONnKQ,https://www.youtube.com/watch?v=l4_GjfONnKQ,KC Videos archive,Kellyoke | I'm With You (Avril Lavigne),368000,101
2020-02-12,1,94,94,We Belong,Pat Benatar,Rock,1984,36,Kelly Clarkson,no,,,no,3H8xqkALyx0,https://www.youtube.com/watch?v=3H8xqkALyx0,KC Videos archive,Kellyoke | We Belong (Pat Benatar),106000,108
2020-02-13,1,95,95,Here's A Quarter (Call Someone Who Cares),Travis Tritt,Country,1991,29,Kelly Clarkson,no,,,no,gBxMlwWwEWE,https://www.youtube.com/watch?v=gBxMlwWwEWE,KC Videos archive,Kellyoke | Here's  A Quarter (Call Someone Who Cares) (Travis Tritt),35000,107
2020-02-14,1,96,96,Hopelessly Devoted to You,Olivia Newton-John,Country,1978,42,Kelly Clarkson,no,,,no,st7fGxEKrjc,https://www.youtube.com/watch?v=st7fGxEKrjc,The Kelly Clarkson Show (official),Kelly Clarkson Covers 'Hopelessly Devoted To You' By Olivia Newton-John | Kellyoke,764000,126
2020-02-17,1,97,97,Dancing on My Own,Robyn,Pop,2010,10,Kelly Clarkson,no,,,no,bM7OW9rqy8c,https://www.youtube.com/watch?v=bM7OW9rqy8c,KC Videos archive,Kellyoke | Dancing On My Own (Robyn),7500,101
2020-02-18,1,98,98,I Like Me Better,Lauv,Pop,2017,3,Kelly Clarkson,no,,,no,aojVRVta-dQ,https://www.youtube.com/watch?v=aojVRVta-dQ,KC Videos archive,Kellyoke | I Like Me Better (Lauv),6400,93
2020-02-19,1,99,99,Everybody Got Their Something,Nikka Costa,R&B / Soul,2001,19,Kelly Clarkson,no,,,no,kYkbQcX6QK4,https://www.youtube.com/watch?v=kYkbQcX6QK4,KC Videos archive,Kellyoke | Everybody Got Their Something (Nikka Costa),4000,100
2020-02-20,1,100,100,I Want You to Want Me,Cheap Trick,Pop,1977,43,Kelly Clarkson,no,,,no,dst6utzOCq4,https://www.youtube.com/watch?v=dst6utzOCq4,KC Videos archive,Kellyoke | I Want You To Want Me (Cheap Trick),19000,94
2020-02-21,1,101,101,Someone You Loved,Lewis Capaldi,Pop,2018,2,Kelly Clarkson,no,,,no,O_a9lun8Krc,https://www.youtube.com/watch?v=O_a9lun8Krc,KC Videos archive,Kellyoke | Someone You Loved (Lewis Capaldi),16000,106
2020-02-24,1,102,102,Hold On,Wilson Phillips,Pop,1990,30,Kelly Clarkson,no,,,no,wMYkXUuaGTE,https://www.youtube.com/watch?v=wMYkXUuaGTE,KC Videos archive,Kellyoke | Hold On (Wilson Phillips),105000,144
2020-02-25,1,103,103,I'm the Only One,Melissa Etheridge,Rock,1993,27,Kelly Clarkson,no,,,no,d2QV6pD4ZqM,https://www.youtube.com/watch?v=d2QV6pD4ZqM,KC Videos archive,Kellyoke | I'm the Only One (Melissa Etheridge),6100,103
2020-02-26,1,104,104,Havana,Camila Cabello,Pop,2017,3,Kelly Clarkson,no,,,no,0VnGHNKs_lo,https://www.youtube.com/watch?v=0VnGHNKs_lo,KC Videos archive,Kellyoke | Havana (Camila Cabello),26000,99
2020-02-27,1,105,105,Some Guys Have All the Luck,Rod Stewart,R&B / Soul,1973,47,Kelly Clarkson,no,,,no,AwDZEwPaW7o,https://www.youtube.com/watch?v=AwDZEwPaW7o,KC Videos archive,Kellyoke | Some Guys Have All the Luck (Rod Stewart),5600,107
2020-02-28,1,106,106,Run To You,Whitney Houston,R&B / Soul,1993,27,Kelly Clarkson,no,,,no,xXGHTx5H4Lo,https://www.youtube.com/watch?v=xXGHTx5H4Lo,KC Videos archive,Kellyoke | Run To You (Whitney Houston),77000,118
2020-03-02,1,107,107,Close,Nick Jonas featuring Tove Lo,Pop,2016,4,Kelly Clarkson,no,,,no,XXdV5ebM4Wk,https://www.youtube.com/watch?v=XXdV5ebM4Wk,KC Videos archive,Kellyoke | Close (Nick Jonas ft. Tove Lo),6200,99
